production_id,production_date,site,machine_id,operator_team,temperature,pressure,production_duration,material_type,quality_score,defect,production_month,production_day,production_weekday,production_hour,production_shift,temperature_deviation,pressure_deviation
PRD-001372,2025-01-29 12:01:00,Besancon,M-08,Team A,67.29,4.56,43.87,Precious metal,95.19,0,1,29,Wednesday,12,Morning,2.7099999999999937,0.4400000000000004
PRD-001373,2025-01-29 19:48:00,Lyon,M-03,Team D,71.18,5.12,47.82,Alloy,87.25,0,1,29,Wednesday,19,Afternoon,1.1800000000000068,0.1200000000000001
PRD-001374,2025-01-30 02:52:00,Besancon,M-08,Team C,71.43,4.89,41.81,Composite,95.55,0,1,30,Thursday,2,Night,1.4300000000000068,0.11000000000000032
PRD-001375,2025-01-30 17:13:00,Limoges,M-05,Team B,79.02,4.68,39.47,Alloy,92.6,0,1,30,Thursday,17,Afternoon,9.019999999999996,0.3200000000000003
PRD-001376,2025-01-30 20:07:00,Limoges,M-04,Team A,66.04,4.76,58.18,Alloy,89.37,0,1,30,Thursday,20,Afternoon,3.9599999999999937,0.2400000000000002
PRD-001377,2025-01-30 22:13:00,Limoges,M-04,Team B,64.86,4.48,27.36,Precious metal,89.18,0,1,30,Thursday,22,Night,5.140000000000001,0.5199999999999996
PRD-001378,2025-01-31 06:19:00,Lyon,M-01,Team D,62.33,4.88,28.01,Composite,86.75,0,1,31,Friday,6,Morning,7.670000000000002,0.1200000000000001
PRD-001379,2025-01-31 09:35:00,Lyon,M-02,Team B,70.94,5.72,46.06,Alloy,91.55,0,1,31,Friday,9,Morning,0.9399999999999977,0.7199999999999998
PRD-001380,2025-02-01 11:12:00,Lyon,M-01,Team B,62.19,4.02,45.88,Ceramic,75.59,1,2,1,Saturday,11,Morning,7.810000000000002,0.9800000000000004
PRD-001381,2025-02-01 11:48:00,Lyon,M-02,Team C,67.99,5.23,31.5,Composite,95.45,0,2,1,Saturday,11,Morning,2.010000000000005,0.23000000000000043
PRD-001382,2025-02-01 12:29:00,Limoges,M-04,Team D,64.07,5.9,37.56,Precious metal,91.69,0,2,1,Saturday,12,Morning,5.930000000000007,0.9000000000000004
PRD-001383,2025-02-01 18:40:00,Besancon,M-07,Team C,78.29,4.88,35.6,Composite,88.16,0,2,1,Saturday,18,Afternoon,8.290000000000006,0.1200000000000001
PRD-001384,2025-02-01 20:28:00,Limoges,M-04,Team C,66.16,4.66,50.14,Alloy,92.69,0,2,1,Saturday,20,Afternoon,3.8400000000000034,0.33999999999999986
PRD-001385,2025-02-02 03:55:00,Limoges,M-04,Team A,70.86,5.6,57.7,Ceramic,91.19,0,2,2,Sunday,3,Night,0.8599999999999994,0.5999999999999996
PRD-001386,2025-02-02 06:51:00,Limoges,M-06,Team D,62.66,4.36,56.12,Alloy,73.26,1,2,2,Sunday,6,Morning,7.340000000000003,0.6399999999999997
PRD-001387,2025-02-02 13:20:00,Limoges,M-06,Team A,71.68,4.99,30.29,Alloy,88.7,0,2,2,Sunday,13,Morning,1.6800000000000068,0.009999999999999787
PRD-001388,2025-02-02 23:53:00,Lyon,M-03,Team A,65.74,4.32,32.06,Composite,93.58,0,2,2,Sunday,23,Night,4.260000000000005,0.6799999999999997
PRD-001389,2025-02-03 03:59:00,Besancon,M-08,Team D,66.99,3.78,31.51,Composite,92.61,0,2,3,Monday,3,Night,3.010000000000005,1.2200000000000002
PRD-001390,2025-02-03 05:48:00,Lyon,M-01,Team A,81.0,4.9,53.31,Alloy,91.64,0,2,3,Monday,5,Night,11.0,0.09999999999999964
PRD-001391,2025-02-03 08:03:00,Limoges,M-06,Team A,75.85,4.18,46.34,Composite,88.74,0,2,3,Monday,8,Morning,5.849999999999994,0.8200000000000003
PRD-001392,2025-02-04 03:59:00,Besancon,M-07,Team C,72.03,4.99,43.64,Composite,93.89,0,2,4,Tuesday,3,Night,2.030000000000001,0.009999999999999787
PRD-001393,2025-02-04 05:39:00,Limoges,M-06,Team B,87.63,5.72,44.84,Composite,69.5,1,2,4,Tuesday,5,Night,17.629999999999995,0.7199999999999998
PRD-001394,2025-02-04 21:00:00,Besancon,M-07,Team A,67.94,6.21,42.55,Alloy,88.61,0,2,4,Tuesday,21,Afternoon,2.0600000000000023,1.21
PRD-001395,2025-02-05 06:08:00,Lyon,M-02,Team C,76.46,5.06,39.03,Ceramic,92.07,0,2,5,Wednesday,6,Morning,6.459999999999994,0.05999999999999961
PRD-001396,2025-02-06 03:55:00,Besancon,M-07,Team C,64.73,5.66,47.11,Alloy,92.06,0,2,6,Thursday,3,Night,5.269999999999996,0.6600000000000001
PRD-001397,2025-02-06 08:17:00,Limoges,M-04,Team C,67.53,5.26,41.51,Alloy,87.98,0,2,6,Thursday,8,Morning,2.469999999999999,0.2599999999999998
PRD-001398,2025-02-07 02:16:00,Besancon,M-08,Team A,62.19,4.75,33.4,Alloy,88.11,0,2,7,Friday,2,Night,7.810000000000002,0.25
PRD-001399,2025-02-07 10:13:00,Limoges,M-06,Team C,72.34,3.75,47.59,Alloy,90.14,0,2,7,Friday,10,Morning,2.3400000000000034,1.25
PRD-001400,2025-02-07 14:46:00,Besancon,M-07,Team D,72.99,6.06,39.59,Alloy,94.39,0,2,7,Friday,14,Afternoon,2.989999999999995,1.0599999999999996
PRD-001401,2025-02-07 16:26:00,Besancon,M-07,Team A,71.1,4.32,43.8,Alloy,90.21,0,2,7,Friday,16,Afternoon,1.0999999999999943,0.6799999999999997
PRD-001402,2025-02-07 17:13:00,Limoges,M-06,Team A,76.68,5.9,45.0,Precious metal,91.07,0,2,7,Friday,17,Afternoon,6.680000000000007,0.9000000000000004
PRD-001403,2025-02-07 18:22:00,Besancon,M-08,Team A,66.25,5.35,50.13,Composite,92.73,0,2,7,Friday,18,Afternoon,3.75,0.34999999999999964
PRD-001404,2025-02-07 19:20:00,Limoges,M-06,Team B,72.7,4.37,49.76,Ceramic,91.16,0,2,7,Friday,19,Afternoon,2.700000000000003,0.6299999999999999
PRD-001405,2025-02-07 22:50:00,Limoges,M-05,Team A,74.47,5.2,38.93,Precious metal,93.16,0,2,7,Friday,22,Night,4.469999999999999,0.20000000000000018
PRD-001406,2025-02-08 02:02:00,Besancon,M-08,Team C,61.49,6.39,45.58,Alloy,85.29,0,2,8,Saturday,2,Night,8.509999999999998,1.3899999999999997
PRD-001407,2025-02-08 02:42:00,Lyon,M-03,Team D,68.11,6.0,50.84,Ceramic,89.56,0,2,8,Saturday,2,Night,1.8900000000000006,1.0
PRD-001408,2025-02-08 10:42:00,Limoges,M-05,Team A,70.48,4.67,47.09,Composite,97.51,0,2,8,Saturday,10,Morning,0.480000000000004,0.33000000000000007
PRD-001409,2025-02-08 17:22:00,Lyon,M-01,Team C,72.78,4.54,56.29,Ceramic,96.2,0,2,8,Saturday,17,Afternoon,2.780000000000001,0.45999999999999996
PRD-001410,2025-02-08 20:19:00,Lyon,M-02,Team A,77.79,5.07,38.07,Alloy,94.09,0,2,8,Saturday,20,Afternoon,7.790000000000006,0.07000000000000028
PRD-001411,2025-02-09 00:15:00,Besancon,M-07,Team A,71.58,4.89,53.34,Ceramic,96.08,0,2,9,Sunday,0,Night,1.5799999999999983,0.11000000000000032
PRD-001412,2025-02-09 01:00:00,Lyon,M-02,Team C,68.75,5.78,34.2,Ceramic,86.98,0,2,9,Sunday,1,Night,1.25,0.7800000000000002
PRD-001413,2025-02-09 03:49:00,Lyon,M-03,Team B,67.46,5.48,42.04,Alloy,89.67,0,2,9,Sunday,3,Night,2.5400000000000063,0.4800000000000004
PRD-001414,2025-02-09 07:04:00,Lyon,M-01,Team D,71.22,3.9,45.8,Ceramic,91.0,0,2,9,Sunday,7,Morning,1.2199999999999989,1.1
PRD-001415,2025-02-09 11:41:00,Limoges,M-06,Team B,69.45,5.3,59.58,Ceramic,99.62,0,2,9,Sunday,11,Morning,0.5499999999999972,0.2999999999999998
PRD-001416,2025-02-09 14:56:00,Besancon,M-08,Team A,67.78,4.88,41.75,Alloy,92.22,0,2,9,Sunday,14,Afternoon,2.219999999999999,0.1200000000000001
PRD-001417,2025-02-09 17:29:00,Besancon,M-07,Team B,72.21,5.02,52.86,Ceramic,94.98,0,2,9,Sunday,17,Afternoon,2.2099999999999937,0.019999999999999574
PRD-001418,2025-02-09 20:35:00,Lyon,M-01,Team A,72.37,5.16,28.91,Alloy,80.18,1,2,9,Sunday,20,Afternoon,2.3700000000000045,0.16000000000000014
PRD-001419,2025-02-10 00:09:00,Limoges,M-06,Team D,68.07,5.78,43.19,Precious metal,93.32,0,2,10,Monday,0,Night,1.9300000000000068,0.7800000000000002
PRD-001420,2025-02-10 13:30:00,Limoges,M-06,Team C,66.98,5.64,36.23,Composite,92.07,0,2,10,Monday,13,Morning,3.019999999999996,0.6399999999999997
PRD-001421,2025-02-10 15:12:00,Limoges,M-06,Team B,73.24,4.51,67.8,Ceramic,73.1,1,2,10,Monday,15,Afternoon,3.239999999999995,0.4900000000000002
PRD-001422,2025-02-11 13:43:00,Limoges,M-05,Team B,54.47,4.96,37.67,Composite,81.18,0,2,11,Tuesday,13,Morning,15.530000000000001,0.040000000000000036
PRD-001423,2025-02-12 04:19:00,Lyon,M-02,Team C,67.26,4.71,43.59,Alloy,96.59,0,2,12,Wednesday,4,Night,2.739999999999995,0.29000000000000004
PRD-001424,2025-02-12 05:18:00,Limoges,M-05,Team C,64.21,3.91,49.01,Ceramic,88.49,0,2,12,Wednesday,5,Night,5.790000000000006,1.0899999999999999
PRD-001425,2025-02-13 03:25:00,Limoges,M-05,Team A,76.46,4.93,35.28,Ceramic,86.35,0,2,13,Thursday,3,Night,6.459999999999994,0.07000000000000028
PRD-001426,2025-02-13 16:37:00,Limoges,M-04,Team A,66.51,6.2,43.79,Ceramic,92.47,0,2,13,Thursday,16,Afternoon,3.489999999999995,1.2000000000000002
PRD-001427,2025-02-13 21:17:00,Limoges,M-04,Team A,65.88,3.89,46.24,Composite,92.27,0,2,13,Thursday,21,Afternoon,4.1200000000000045,1.1099999999999999
PRD-001428,2025-02-14 03:04:00,Besancon,M-08,Team B,68.95,4.98,46.69,Precious metal,95.85,0,2,14,Friday,3,Night,1.0499999999999972,0.019999999999999574
PRD-001429,2025-02-14 09:13:00,Limoges,M-05,Team B,67.1,4.96,29.6,Ceramic,96.42,0,2,14,Friday,9,Morning,2.9000000000000057,0.040000000000000036
PRD-001430,2025-02-15 18:56:00,Lyon,M-01,Team A,67.41,5.19,43.46,Ceramic,90.18,0,2,15,Saturday,18,Afternoon,2.5900000000000034,0.1900000000000004
PRD-001431,2025-02-16 02:02:00,Besancon,M-08,Team B,69.7,4.37,51.17,Composite,89.92,0,2,16,Sunday,2,Night,0.29999999999999716,0.6299999999999999
PRD-001432,2025-02-16 09:56:00,Besancon,M-07,Team B,70.51,4.07,47.71,Alloy,91.31,0,2,16,Sunday,9,Morning,0.5100000000000051,0.9299999999999997
PRD-001433,2025-02-16 14:56:00,Lyon,M-02,Team A,68.17,4.1,52.74,Alloy,94.03,0,2,16,Sunday,14,Afternoon,1.8299999999999983,0.9000000000000004
PRD-001434,2025-02-16 15:58:00,Limoges,M-04,Team D,68.33000000000001,5.87,38.11,Precious metal,84.46,0,2,16,Sunday,15,Afternoon,1.6699999999999875,0.8700000000000001
PRD-001435,2025-02-16 17:20:00,Lyon,M-02,Team C,64.4,4.36,53.25,Composite,91.17,0,2,16,Sunday,17,Afternoon,5.599999999999994,0.6399999999999997
PRD-001436,2025-02-17 00:19:00,Limoges,M-05,Team B,70.52,4.68,45.64,Precious metal,96.11,0,2,17,Monday,0,Night,0.519999999999996,0.3200000000000003
PRD-001437,2025-02-17 11:41:00,Lyon,M-03,Team B,73.59,6.37,55.74,Alloy,78.79,1,2,17,Monday,11,Morning,3.5900000000000034,1.37
PRD-001438,2025-02-17 13:30:00,Limoges,M-06,Team B,63.57,4.52,43.03,Alloy,93.48,0,2,17,Monday,13,Morning,6.43,0.4800000000000004
PRD-001439,2025-02-17 20:45:00,Lyon,M-03,Team D,75.95,5.22,31.62,Ceramic,95.07,0,2,17,Monday,20,Afternoon,5.950000000000003,0.21999999999999975
PRD-001440,2025-02-18 02:47:00,Limoges,M-04,Team C,72.77,5.69,52.79,Precious metal,83.34,0,2,18,Tuesday,2,Night,2.769999999999996,0.6900000000000004
PRD-001441,2025-02-19 04:20:00,Besancon,M-07,Team B,77.77,5.66,39.45,Alloy,81.52,1,2,19,Wednesday,4,Night,7.769999999999996,0.6600000000000001
PRD-001442,2025-02-19 12:35:00,Lyon,M-03,Team D,73.56,4.13,39.99,Alloy,92.63,0,2,19,Wednesday,12,Morning,3.5600000000000023,0.8700000000000001
PRD-001443,2025-02-20 00:01:00,Besancon,M-08,Team D,72.51,4.54,31.38,Alloy,96.55,0,2,20,Thursday,0,Night,2.510000000000005,0.45999999999999996
PRD-001444,2025-02-20 01:14:00,Besancon,M-07,Team D,84.06,5.2,55.98,Composite,71.19,1,2,20,Thursday,1,Night,14.060000000000002,0.20000000000000018
PRD-001445,2025-02-20 19:32:00,Besancon,M-07,Team A,71.13,6.25,38.83,Composite,86.52,0,2,20,Thursday,19,Afternoon,1.1299999999999955,1.25
PRD-001446,2025-02-20 23:59:00,Lyon,M-02,Team A,64.96,4.51,55.6,Composite,96.36,0,2,20,Thursday,23,Night,5.040000000000006,0.4900000000000002
PRD-001447,2025-02-21 02:54:00,Besancon,M-07,Team C,64.72,4.68,39.55,Alloy,89.16,0,2,21,Friday,2,Night,5.280000000000001,0.3200000000000003
PRD-001448,2025-02-21 08:40:00,Lyon,M-01,Team B,78.63,4.96,35.58,Composite,90.07,0,2,21,Friday,8,Morning,8.629999999999995,0.040000000000000036
PRD-001449,2025-02-21 15:55:00,Lyon,M-03,Team C,81.2,5.4,58.56,Ceramic,76.67,1,2,21,Friday,15,Afternoon,11.200000000000003,0.40000000000000036
PRD-001450,2025-02-21 20:40:00,Besancon,M-07,Team C,67.89,5.44,43.8,Alloy,81.02,1,2,21,Friday,20,Afternoon,2.1099999999999994,0.4400000000000004
PRD-001451,2025-02-21 20:58:00,Limoges,M-04,Team B,65.02,4.45,42.49,Alloy,94.92,0,2,21,Friday,20,Afternoon,4.980000000000004,0.5499999999999998
PRD-001452,2025-02-21 21:27:00,Limoges,M-05,Team B,68.52,4.65,37.75,Ceramic,93.71,0,2,21,Friday,21,Afternoon,1.480000000000004,0.34999999999999964
PRD-001453,2025-02-22 01:33:00,Lyon,M-02,Team B,76.77,5.14,39.34,Alloy,88.6,0,2,22,Saturday,1,Night,6.769999999999996,0.13999999999999968
PRD-001454,2025-02-23 05:51:00,Besancon,M-08,Team A,62.51,5.82,49.43,Precious metal,92.33,0,2,23,Sunday,5,Night,7.490000000000002,0.8200000000000003
PRD-001455,2025-02-23 11:00:00,Limoges,M-06,Team C,60.77,4.84,37.61,Ceramic,93.17,0,2,23,Sunday,11,Morning,9.229999999999997,0.16000000000000014
PRD-001456,2025-02-23 15:45:00,Limoges,M-04,Team C,80.07,4.99,43.69,Ceramic,85.51,0,2,23,Sunday,15,Afternoon,10.069999999999993,0.009999999999999787
PRD-001457,2025-02-24 05:06:00,Besancon,M-08,Team B,70.82,4.33,39.64,Composite,97.01,0,2,24,Monday,5,Night,0.8199999999999932,0.6699999999999999
PRD-001458,2025-02-24 07:45:00,Lyon,M-03,Team C,74.36,6.21,43.53,Composite,83.41,0,2,24,Monday,7,Morning,4.359999999999999,1.21
PRD-001459,2025-02-25 12:19:00,Lyon,M-02,Team B,69.33,5.1,54.84,Alloy,96.06,0,2,25,Tuesday,12,Morning,0.6700000000000017,0.09999999999999964
PRD-001460,2025-02-25 19:13:00,Limoges,M-06,Team C,73.42,5.7,40.6,Composite,90.02,0,2,25,Tuesday,19,Afternoon,3.4200000000000017,0.7000000000000002
PRD-001461,2025-02-25 22:51:00,Besancon,M-07,Team A,72.04,5.02,37.48,Alloy,94.54,0,2,25,Tuesday,22,Night,2.0400000000000063,0.019999999999999574
PRD-001462,2025-02-26 19:55:00,Lyon,M-02,Team C,66.03,5.06,69.97,Ceramic,78.51,1,2,26,Wednesday,19,Afternoon,3.969999999999999,0.05999999999999961
PRD-001463,2025-02-26 22:28:00,Lyon,M-03,Team C,72.55,4.02,39.53,Composite,91.66,0,2,26,Wednesday,22,Night,2.549999999999997,0.9800000000000004
PRD-001464,2025-02-27 23:27:00,Lyon,M-02,Team A,58.59,3.6,46.47,Ceramic,89.73,0,2,27,Thursday,23,Night,11.409999999999997,1.4
PRD-001465,2025-02-28 02:56:00,Besancon,M-08,Team C,67.63,5.81,45.14,Ceramic,91.8,0,2,28,Friday,2,Night,2.3700000000000045,0.8099999999999996
PRD-001466,2025-02-28 04:11:00,Lyon,M-03,Team D,70.11,5.05,44.15,Alloy,96.03,0,2,28,Friday,4,Night,0.10999999999999943,0.04999999999999982
PRD-001467,2025-02-28 05:09:00,Limoges,M-06,Team A,69.43,5.13,48.62,Ceramic,99.93,0,2,28,Friday,5,Night,0.5699999999999932,0.1299999999999999
PRD-001468,2025-03-01 03:17:00,Besancon,M-07,Team C,69.83,4.19,50.37,Alloy,88.33,0,3,1,Saturday,3,Night,0.1700000000000017,0.8099999999999996
PRD-001469,2025-03-01 12:42:00,Lyon,M-02,Team D,65.22,4.41,49.23,Precious metal,81.83,0,3,1,Saturday,12,Morning,4.780000000000001,0.5899999999999999
PRD-001470,2025-03-02 01:45:00,Limoges,M-06,Team D,61.53,5.69,56.62,Ceramic,74.36,1,3,2,Sunday,1,Night,8.469999999999999,0.6900000000000004
PRD-001471,2025-03-02 09:23:00,Limoges,M-05,Team B,70.95,6.13,54.35,Precious metal,89.91,0,3,2,Sunday,9,Morning,0.9500000000000028,1.13
PRD-001472,2025-03-02 11:21:00,Besancon,M-07,Team C,71.14,4.6,49.67,Ceramic,91.59,0,3,2,Sunday,11,Morning,1.1400000000000006,0.40000000000000036
PRD-001473,2025-03-02 11:40:00,Lyon,M-01,Team D,62.35,5.44,46.01,Composite,88.2,0,3,2,Sunday,11,Morning,7.649999999999999,0.4400000000000004
PRD-001474,2025-03-02 18:52:00,Lyon,M-03,Team C,72.33,5.12,51.87,Alloy,95.25,0,3,2,Sunday,18,Afternoon,2.3299999999999983,0.1200000000000001
PRD-001475,2025-03-03 01:29:00,Lyon,M-01,Team A,67.97,4.96,34.11,Alloy,89.13,0,3,3,Monday,1,Night,2.030000000000001,0.040000000000000036
PRD-001476,2025-03-03 14:42:00,Limoges,M-04,Team A,66.4,6.2,62.99,Alloy,91.21,0,3,3,Monday,14,Afternoon,3.5999999999999943,1.2000000000000002
PRD-001477,2025-03-03 18:02:00,Besancon,M-08,Team C,57.98,4.71,38.9,Alloy,91.87,0,3,3,Monday,18,Afternoon,12.020000000000003,0.29000000000000004
PRD-001478,2025-03-04 02:31:00,Lyon,M-01,Team B,73.05,5.81,43.19,Precious metal,92.82,0,3,4,Tuesday,2,Night,3.049999999999997,0.8099999999999996
PRD-001479,2025-03-04 14:24:00,Lyon,M-03,Team A,65.59,5.25,33.3,Composite,93.77,0,3,4,Tuesday,14,Afternoon,4.409999999999997,0.25
PRD-001480,2025-03-04 14:52:00,Besancon,M-08,Team B,69.53,4.99,33.54,Composite,96.69,0,3,4,Tuesday,14,Afternoon,0.46999999999999886,0.009999999999999787
PRD-001481,2025-03-04 21:47:00,Lyon,M-03,Team C,67.8,5.89,55.79,Ceramic,91.41,0,3,4,Tuesday,21,Afternoon,2.200000000000003,0.8899999999999997
PRD-001482,2025-03-04 23:31:00,Lyon,M-02,Team B,68.38,5.19,61.16,Composite,77.06,1,3,4,Tuesday,23,Night,1.6200000000000045,0.1900000000000004
PRD-001483,2025-03-05 10:16:00,Limoges,M-06,Team D,76.99,4.94,38.46,Composite,93.27,0,3,5,Wednesday,10,Morning,6.989999999999995,0.05999999999999961
PRD-001484,2025-03-05 11:07:00,Lyon,M-03,Team C,74.76,5.9,45.78,Composite,92.97,0,3,5,Wednesday,11,Morning,4.760000000000005,0.9000000000000004
PRD-001485,2025-03-05 16:11:00,Lyon,M-01,Team D,75.38,5.81,44.76,Composite,93.84,0,3,5,Wednesday,16,Afternoon,5.3799999999999955,0.8099999999999996
PRD-001486,2025-03-05 16:22:00,Limoges,M-06,Team D,72.72,5.78,51.0,Composite,72.46,1,3,5,Wednesday,16,Afternoon,2.719999999999999,0.7800000000000002
PRD-001487,2025-03-05 23:39:00,Lyon,M-03,Team A,74.06,2.47,60.75,Alloy,73.34,1,3,5,Wednesday,23,Night,4.060000000000002,2.53
PRD-001488,2025-03-06 09:13:00,Limoges,M-04,Team C,59.54,5.29,58.17,Precious metal,86.31,0,3,6,Thursday,9,Morning,10.46,0.29000000000000004
PRD-001489,2025-03-06 11:47:00,Limoges,M-04,Team A,67.15,5.14,41.09,Alloy,94.62,0,3,6,Thursday,11,Morning,2.8499999999999943,0.13999999999999968
PRD-001490,2025-03-06 18:07:00,Limoges,M-04,Team D,67.63,4.98,52.23,Ceramic,80.93,1,3,6,Thursday,18,Afternoon,2.3700000000000045,0.019999999999999574
PRD-001491,2025-03-06 20:13:00,Lyon,M-01,Team A,75.86,5.4,51.02,Precious metal,90.4,0,3,6,Thursday,20,Afternoon,5.859999999999999,0.40000000000000036
PRD-001492,2025-03-06 22:24:00,Besancon,M-07,Team C,70.07,5.17,42.84,Alloy,91.54,0,3,6,Thursday,22,Night,0.06999999999999318,0.16999999999999993
PRD-001493,2025-03-07 05:50:00,Lyon,M-03,Team D,73.38,5.44,34.23,Alloy,94.12,0,3,7,Friday,5,Night,3.3799999999999955,0.4400000000000004
PRD-001494,2025-03-07 08:50:00,Besancon,M-07,Team A,73.87,4.83,41.61,Ceramic,92.18,0,3,7,Friday,8,Morning,3.8700000000000045,0.16999999999999993
PRD-001495,2025-03-07 12:50:00,Lyon,M-01,Team D,75.52,5.97,57.19,Ceramic,94.31,0,3,7,Friday,12,Morning,5.519999999999996,0.9699999999999998
PRD-001496,2025-03-08 03:11:00,Besancon,M-07,Team A,72.0,5.51,56.01,Precious metal,97.19,0,3,8,Saturday,3,Night,2.0,0.5099999999999998
PRD-001497,2025-03-09 09:18:00,Lyon,M-01,Team B,73.8,5.35,41.34,Composite,95.33,0,3,9,Sunday,9,Morning,3.799999999999997,0.34999999999999964
PRD-001498,2025-03-09 11:54:00,Lyon,M-03,Team B,63.13,5.32,50.09,Ceramic,91.8,0,3,9,Sunday,11,Morning,6.869999999999997,0.3200000000000003
PRD-001499,2025-03-09 22:28:00,Limoges,M-04,Team B,60.41,5.75,55.58,Precious metal,94.73,0,3,9,Sunday,22,Night,9.590000000000003,0.75
PRD-001500,2025-03-10 00:49:00,Lyon,M-03,Team C,60.13,5.66,29.37,Composite,90.76,0,3,10,Monday,0,Night,9.869999999999997,0.6600000000000001
PRD-001501,2025-03-10 12:07:00,Lyon,M-02,Team D,74.49,4.93,42.43,Precious metal,91.11,0,3,10,Monday,12,Morning,4.489999999999995,0.07000000000000028
PRD-001502,2025-03-10 20:54:00,Limoges,M-04,Team B,72.3,5.64,59.14,Alloy,89.33,0,3,10,Monday,20,Afternoon,2.299999999999997,0.6399999999999997
PRD-001503,2025-03-11 02:39:00,Besancon,M-08,Team C,73.86,5.11,50.39,Ceramic,90.18,0,3,11,Tuesday,2,Night,3.8599999999999994,0.11000000000000032
PRD-001504,2025-03-11 18:19:00,Lyon,M-02,Team D,66.88,6.25,33.97,Alloy,91.18,0,3,11,Tuesday,18,Afternoon,3.1200000000000045,1.25
PRD-001505,2025-03-12 03:14:00,Besancon,M-08,Team C,66.27,5.71,43.94,Alloy,79.2,1,3,12,Wednesday,3,Night,3.730000000000004,0.71
PRD-001506,2025-03-12 03:34:00,Besancon,M-08,Team A,68.57,4.59,51.17,Composite,88.28,0,3,12,Wednesday,3,Night,1.4300000000000068,0.41000000000000014
PRD-001507,2025-03-12 15:28:00,Besancon,M-08,Team D,76.71,6.51,22.63,Alloy,88.37,0,3,12,Wednesday,15,Afternoon,6.709999999999994,1.5099999999999998
PRD-001508,2025-03-12 21:19:00,Limoges,M-05,Team A,79.01,3.63,49.41,Ceramic,75.58,1,3,12,Wednesday,21,Afternoon,9.010000000000005,1.37
PRD-001509,2025-03-12 22:45:00,Limoges,M-04,Team C,72.93,5.41,40.02,Composite,94.43,0,3,12,Wednesday,22,Night,2.930000000000007,0.41000000000000014
PRD-001510,2025-03-13 13:11:00,Limoges,M-04,Team C,70.52,4.55,29.86,Alloy,93.09,0,3,13,Thursday,13,Morning,0.519999999999996,0.4500000000000002
PRD-001511,2025-03-13 16:52:00,Limoges,M-05,Team C,77.14,6.22,48.66,Ceramic,76.5,1,3,13,Thursday,16,Afternoon,7.140000000000001,1.2199999999999998
PRD-001512,2025-03-13 18:39:00,Besancon,M-07,Team A,71.37,5.16,41.91,Alloy,89.63,0,3,13,Thursday,18,Afternoon,1.3700000000000045,0.16000000000000014
PRD-001513,2025-03-14 12:51:00,Lyon,M-03,Team A,69.97,4.48,45.81,Precious metal,90.42,0,3,14,Friday,12,Morning,0.030000000000001137,0.5199999999999996
PRD-001514,2025-03-14 14:43:00,Lyon,M-02,Team C,69.73,4.83,40.21,Alloy,79.48,1,3,14,Friday,14,Afternoon,0.269999999999996,0.16999999999999993
PRD-001515,2025-03-15 03:18:00,Lyon,M-03,Team A,66.91,4.54,37.83,Precious metal,93.91,0,3,15,Saturday,3,Night,3.0900000000000034,0.45999999999999996
PRD-001516,2025-03-15 03:33:00,Besancon,M-07,Team B,71.79,4.8,31.36,Composite,93.86,0,3,15,Saturday,3,Night,1.7900000000000063,0.20000000000000018
PRD-001517,2025-03-15 07:05:00,Limoges,M-05,Team C,64.39,4.79,37.47,Composite,89.45,0,3,15,Saturday,7,Morning,5.609999999999999,0.20999999999999996
PRD-001518,2025-03-16 01:43:00,Limoges,M-06,Team C,76.33,4.51,54.87,Ceramic,89.97,0,3,16,Sunday,1,Night,6.329999999999998,0.4900000000000002
PRD-001519,2025-03-16 06:26:00,Besancon,M-07,Team A,75.53,5.18,44.86,Composite,96.61,0,3,16,Sunday,6,Morning,5.530000000000001,0.17999999999999972
PRD-001520,2025-03-16 10:56:00,Besancon,M-07,Team B,80.13,5.25,42.45,Composite,92.21,0,3,16,Sunday,10,Morning,10.129999999999995,0.25
PRD-001521,2025-03-16 11:59:00,Lyon,M-03,Team D,63.53,4.35,34.68,Alloy,90.6,0,3,16,Sunday,11,Morning,6.469999999999999,0.6500000000000004
PRD-001522,2025-03-16 14:58:00,Besancon,M-08,Team B,79.09,3.92,43.01,Precious metal,86.58,0,3,16,Sunday,14,Afternoon,9.090000000000003,1.08
PRD-001523,2025-03-17 01:11:00,Besancon,M-08,Team A,61.02,5.2,51.9,Precious metal,88.38,0,3,17,Monday,1,Night,8.979999999999997,0.20000000000000018
PRD-001524,2025-03-17 14:03:00,Lyon,M-02,Team A,64.17,5.35,52.04,Ceramic,91.26,0,3,17,Monday,14,Afternoon,5.829999999999998,0.34999999999999964
PRD-001525,2025-03-18 07:48:00,Besancon,M-08,Team B,65.97,5.47,39.18,Composite,92.91,0,3,18,Tuesday,7,Morning,4.030000000000001,0.46999999999999975
PRD-001526,2025-03-18 09:23:00,Lyon,M-03,Team D,78.8,5.36,27.11,Ceramic,92.52,0,3,18,Tuesday,9,Morning,8.799999999999997,0.3600000000000003
PRD-001527,2025-03-18 12:59:00,Limoges,M-06,Team B,72.17,6.02,37.6,Composite,92.98,0,3,18,Tuesday,12,Morning,2.1700000000000017,1.0199999999999996
PRD-001528,2025-03-19 06:04:00,Limoges,M-04,Team A,67.53,5.65,39.14,Composite,91.18,0,3,19,Wednesday,6,Morning,2.469999999999999,0.6500000000000004
PRD-001529,2025-03-19 19:27:00,Lyon,M-02,Team B,66.28,6.74,35.74,Alloy,74.74,1,3,19,Wednesday,19,Afternoon,3.719999999999999,1.7400000000000002
